
{'out_of_rail_time': 0.21299869863454346, 'out_of_rail_velocity': 49.52478948773236, 'max_velocity': 345.96117033003253, 'apogee_time': 21.005516224080644, 'apogee_altitude': 2796.0800801397613, 'apogee_x': 100.92581262002867, 'apogee_y': -79.13424657778647, 'impact_time': 208.92343026106275, 'impact_x': 671.9320928361755, 'impact_y': 326.1021948469074, 'impact_velocity': -4.214979910811646, 'initial_static_margin': 2.0105536223147533, 'out_of_rail_static_margin': 2.0514441079018693, 'out_of_rail_stability_margin': 2.0581349039942265, 'final_static_margin': 2.375838510017385, 'number_of_events': 2, 'execution_time': 8.296875, 'drogue_triggerTime': 21.01, 'drogue_inflated_time': 21.01, 'drogue_inflated_velocity': 4.667418933155742}
{'out_of_rail_time': 0.22889124899175065, 'out_of_rail_velocity': 46.05578850504774, 'max_velocity': 329.16051293688446, 'apogee_time': 20.40109389601115, 'apogee_altitude': 2638.357164294079, 'apogee_x': 47.55832431805646, 'apogee_y': -114.17314542521653, 'impact_time': 207.0485663400028, 'impact_x': 386.59448999046765, 'impact_y': 377.60669013540246, 'impact_velocity': -3.9373886563247567, 'initial_static_margin': 2.087360847716402, 'out_of_rail_static_margin': 2.1257809358304565, 'out_of_rail_stability_margin': 2.131904834893101, 'final_static_margin': 2.4534814872061785, 'number_of_events': 2, 'execution_time': 5.78125, 'drogue_triggerTime': 20.41, 'drogue_inflated_time': 20.41, 'drogue_inflated_velocity': 3.6355466012259714}

{'out_of_rail_time': 0.2153121202286223, 'out_of_rail_velocity': 48.979566212703226, 'max_velocity': 344.9311840770446, 'apogee_time': 20.91306983995234, 'apogee_altitude': 2778.783151659389, 'apogee_x': 150.2501076601097, 'apogee_y': -102.84312890026396, 'impact_time': 210.81221790594978, 'impact_x': 301.3593535666794, 'impact_y': 342.96260995934983, 'impact_velocity': -4.097902956383486, 'initial_static_margin': 2.114894436884617, 'out_of_rail_static_margin': 2.153667939777863, 'out_of_rail_stability_margin': 2.1598563041646806, 'final_static_margin': 2.4638157139394896, 'number_of_events': 2, 'execution_time': 8.625, 'drogue_triggerTime': 20.92, 'drogue_inflated_time': 20.92, 'drogue_inflated_velocity': 5.78277680962603}
{'out_of_rail_time': 0.21206420763472747, 'out_of_rail_velocity': 49.74567272629484, 'max_velocity': 342.44592504371474, 'apogee_time': 20.771333834931394, 'apogee_altitude': 2734.952995354412, 'apogee_x': 54.79344910960975, 'apogee_y': -75.61852482018175, 'impact_time': 211.99050841312294, 'impact_x': 538.2210424510113, 'impact_y': 317.85389818851155, 'impact_velocity': -4.143329633316553, 'initial_static_margin': 2.059337604305473, 'out_of_rail_static_margin': 2.100452544098043, 'out_of_rail_stability_margin': 2.1075978532129347, 'final_static_margin': 2.4240799935088813, 'number_of_events': 2, 'execution_time': 8.125, 'drogue_triggerTime': 20.78, 'drogue_inflated_time': 20.78, 'drogue_inflated_velocity': 3.2007659397052435}
{'out_of_rail_time': 0.21508935634117055, 'out_of_rail_velocity': 49.032915572841404, 'max_velocity': 332.7810840970909, 'apogee_time': 19.843193516099863, 'apogee_altitude': 2536.3076019836285, 'apogee_x': 67.51320997011867, 'apogee_y': -74.8170720320625, 'impact_time': 211.00460538356953, 'impact_x': 467.3553895475094, 'impact_y': 353.7991079394611, 'impact_velocity': -3.8664983414987186, 'initial_static_margin': 2.048669799880807, 'out_of_rail_static_margin': 2.088418844040956, 'out_of_rail_stability_margin': 2.095488846898028, 'final_static_margin': 2.4055328066452235, 'number_of_events': 2, 'execution_time': 8.515625, 'drogue_triggerTime': 19.85, 'drogue_inflated_time': 19.85, 'drogue_inflated_velocity': 3.4588386036403187}
{'out_of_rail_time': 0.20320192888925676, 'out_of_rail_velocity': 51.92276182924073, 'max_velocity': 355.8344462525905, 'apogee_time': 21.406638956464867, 'apogee_altitude': 2902.101027284852, 'apogee_x': 93.74054226052615, 'apogee_y': -20.34986638875083, 'impact_time': 207.92698501743843, 'impact_x': 261.18529160391563, 'impact_y': 93.66135701067806, 'impact_velocity': -4.261227855507527, 'initial_static_margin': 2.1520996470239413, 'out_of_rail_static_margin': 2.194833132305422, 'out_of_rail_stability_margin': 2.2016554793597165, 'final_static_margin': 2.5162482275206677, 'number_of_events': 2, 'execution_time': 7.0, 'drogue_triggerTime': 21.41, 'drogue_inflated_time': 21.41, 'drogue_inflated_velocity': 3.343544231684508}
{'out_of_rail_time': 0.19961048650017327, 'out_of_rail_velocity': 52.883338882091614, 'max_velocity': 354.5472484256771, 'apogee_time': 20.74824699770224, 'apogee_altitude': 2764.826846697661, 'apogee_x': 157.74704130304343, 'apogee_y': -99.1795739017733, 'impact_time': 203.84056894595636, 'impact_x': 282.9382589050103, 'impact_y': 357.2581639873162, 'impact_velocity': -4.148870737011889, 'initial_static_margin': 2.0514306746973086, 'out_of_rail_static_margin': 2.0924642432939407, 'out_of_rail_stability_margin': 2.099725330728597, 'final_static_margin': 2.3966902755911885, 'number_of_events': 2, 'execution_time': 7.265625, 'drogue_triggerTime': 20.75, 'drogue_inflated_time': 20.75, 'drogue_inflated_velocity': 5.910172612591345}

{'out_of_rail_time': 0.19477037874197758, 'out_of_rail_velocity': 54.22904107344816, 'max_velocity': 351.67410465018907, 'apogee_time': 20.381261356860154, 'apogee_altitude': 2674.271235356657, 'apogee_x': 78.11301917358706, 'apogee_y': -71.32730561158625, 'impact_time': 210.169760038768, 'impact_x': 531.3294716658032, 'impact_y': 355.3433613060944, 'impact_velocity': -4.010322112816661, 'initial_static_margin': 2.172524091855856, 'out_of_rail_static_margin': 2.217325880620194, 'out_of_rail_stability_margin': 2.225456393069021, 'final_static_margin': 2.538562948537874, 'number_of_events': 2, 'execution_time': 8.28125, 'drogue_triggerTime': 20.39, 'drogue_inflated_time': 20.39, 'drogue_inflated_velocity': 3.7558885638020154}
{'out_of_rail_time': 0.2173992881411115, 'out_of_rail_velocity': 48.52611732208805, 'max_velocity': 345.4888369088164, 'apogee_time': 21.283800490427843, 'apogee_altitude': 2847.7770915068136, 'apogee_x': 120.64070217978127, 'apogee_y': -148.73570181734678, 'impact_time': 204.49537725073503, 'impact_x': 676.0334327605118, 'impact_y': 428.89338403250997, 'impact_velocity': -4.250422703344047, 'initial_static_margin': 2.033471618782712, 'out_of_rail_static_margin': 2.0757598827694546, 'out_of_rail_stability_margin': 2.081923879553747, 'final_static_margin': 2.416347361734147, 'number_of_events': 2, 'execution_time': 8.8125, 'drogue_triggerTime': 21.29, 'drogue_inflated_time': 21.29, 'drogue_inflated_velocity': 6.207742818193984}
{'out_of_rail_time': 0.20345085238573934, 'out_of_rail_velocity': 51.85689225043693, 'max_velocity': 357.18073000902996, 'apogee_time': 21.391805991243963, 'apogee_altitude': 2904.507454193386, 'apogee_x': 15.564127103098693, 'apogee_y': -128.1810619855303, 'impact_time': 205.26729827525372, 'impact_x': 581.4305572320942, 'impact_y': 468.0596977125092, 'impact_velocity': -4.32126187408745, 'initial_static_margin': 2.0269350890708266, 'out_of_rail_static_margin': 2.0698512486835488, 'out_of_rail_stability_margin': 2.076385595466619, 'final_static_margin': 2.3930316433003695, 'number_of_events': 2, 'execution_time': 8.328125, 'drogue_triggerTime': 21.400000000000002, 'drogue_inflated_time': 21.400000000000002, 'drogue_inflated_velocity': 3.4388961414077777}
{'out_of_rail_time': 0.21245458480420473, 'out_of_rail_velocity': 49.63759704378108, 'max_velocity': 341.4175423366306, 'apogee_time': 20.272621642697263, 'apogee_altitude': 2647.3030381041317, 'apogee_x': 55.80213851546062, 'apogee_y': -9.056738824356083, 'impact_time': 210.61034877572553, 'impact_x': 521.348599017264, 'impact_y': 59.33773274780378, 'impact_velocity': -3.96285456975414, 'initial_static_margin': 2.063089234656054, 'out_of_rail_static_margin': 2.101995513052633, 'out_of_rail_stability_margin': 2.1086169203078797, 'final_static_margin': 2.4091205198092887, 'number_of_events': 2, 'execution_time': 7.90625, 'drogue_triggerTime': 20.28, 'drogue_inflated_time': 20.28, 'drogue_inflated_velocity': 2.671387633419735}
{'out_of_rail_time': 0.23304738066053396, 'out_of_rail_velocity': 45.237219771126114, 'max_velocity': 326.66187972634776, 'apogee_time': 20.44958444638295, 'apogee_altitude': 2642.2797516231954, 'apogee_x': 140.88363023267902, 'apogee_y': -92.71660640521402, 'impact_time': 209.80381956545875, 'impact_x': 260.4801692745916, 'impact_y': 311.92189016356565, 'impact_velocity': -3.9217238091558393, 'initial_static_margin': 2.1044580032186304, 'out_of_rail_static_margin': 2.1425152085812846, 'out_of_rail_stability_margin': 2.148481242034237, 'final_static_margin': 2.474120134376583, 'number_of_events': 2, 'execution_time': 7.359375, 'drogue_triggerTime': 20.45, 'drogue_inflated_time': 20.45, 'drogue_inflated_velocity': 5.4241667711443515}

{'out_of_rail_time': 0.2069973351146292, 'out_of_rail_velocity': 50.99614949244095, 'max_velocity': 352.79345090815764, 'apogee_time': 21.16324988448171, 'apogee_altitude': 2847.1751991260076, 'apogee_x': 128.04874895420696, 'apogee_y': -91.5967234258036, 'impact_time': 201.96834123301443, 'impact_x': 355.28027132579285, 'impact_y': 282.2241849668554, 'impact_velocity': -4.212450700633966, 'initial_static_margin': 2.0800381087776083, 'out_of_rail_static_margin': 2.1216522390422514, 'out_of_rail_stability_margin': 2.1281720555958845, 'final_static_margin': 2.440604582845277, 'number_of_events': 2, 'execution_time': 9.296875, 'drogue_triggerTime': 21.17, 'drogue_inflated_time': 21.17, 'drogue_inflated_velocity': 5.0891148724964115}
{'out_of_rail_time': 0.23961740162066714, 'out_of_rail_velocity': 44.01870399293124, 'max_velocity': 332.3171236995036, 'apogee_time': 21.39390326405807, 'apogee_altitude': 2846.7962017992936, 'apogee_x': 147.72393652891833, 'apogee_y': -92.18501346587678, 'impact_time': 214.81849165568687, 'impact_x': 396.0114696021249, 'impact_y': 247.95368333596372, 'impact_velocity': -4.157352703173792, 'initial_static_margin': 2.0971813883423995, 'out_of_rail_static_margin': 2.1326734765162905, 'out_of_rail_stability_margin': 2.1378972085493366, 'final_static_margin': 2.450161964977226, 'number_of_events': 2, 'execution_time': 6.625, 'drogue_triggerTime': 21.400000000000002, 'drogue_inflated_time': 21.400000000000002, 'drogue_inflated_velocity': 5.718233500971648}
{'out_of_rail_time': 0.20018082718034524, 'out_of_rail_velocity': 52.7416570093133, 'max_velocity': 356.47056346776344, 'apogee_time': 21.222384922420357, 'apogee_altitude': 2864.6758769879602, 'apogee_x': 6.031202004115911, 'apogee_y': -41.20548048796052, 'impact_time': 202.19313089921138, 'impact_x': 478.16916566101327, 'impact_y': 161.84056018716421, 'impact_velocity': -4.289099591310105, 'initial_static_margin': 2.0622385881769323, 'out_of_rail_static_margin': 2.104858088848516, 'out_of_rail_stability_margin': 2.1121110425978724, 'final_static_margin': 2.4210445201655793, 'number_of_events': 2, 'execution_time': 9.5625, 'drogue_triggerTime': 21.23, 'drogue_inflated_time': 21.23, 'drogue_inflated_velocity': 1.41776672556694}
{'out_of_rail_time': 0.23906362729061714, 'out_of_rail_velocity': 44.09247123205233, 'max_velocity': 318.40236432310917, 'apogee_time': 20.06277813106969, 'apogee_altitude': 2548.9267610333327, 'apogee_x': 165.4198089235095, 'apogee_y': -157.9650616088517, 'impact_time': 215.79578774927342, 'impact_x': 496.43495415460814, 'impact_y': 513.596491335746, 'impact_velocity': -3.800034232275077, 'initial_static_margin': 2.092268718917972, 'out_of_rail_static_margin': 2.1288648601677083, 'out_of_rail_stability_margin': 2.1346792679562334, 'final_static_margin': 2.456177719682189, 'number_of_events': 2, 'execution_time': 8.65625, 'drogue_triggerTime': 20.07, 'drogue_inflated_time': 20.07, 'drogue_inflated_velocity': 7.444376606050415}
{'out_of_rail_time': 0.22622051809395566, 'out_of_rail_velocity': 46.60623973851033, 'max_velocity': 333.463004159194, 'apogee_time': 20.358387794847577, 'apogee_altitude': 2649.8446918796967, 'apogee_x': 21.81902580169532, 'apogee_y': -90.94811041566541, 'impact_time': 208.23171025660218, 'impact_x': 528.2640349882572, 'impact_y': 315.2899998438884, 'impact_velocity': -3.9944602237254054, 'initial_static_margin': 1.9601681841065017, 'out_of_rail_static_margin': 1.9965344496367867, 'out_of_rail_stability_margin': 2.002447260118361, 'final_static_margin': 2.303270196248268, 'number_of_events': 2, 'execution_time': 7.046875, 'drogue_triggerTime': 20.36, 'drogue_inflated_time': 20.36, 'drogue_inflated_velocity': 2.7860161336788245}

{'out_of_rail_time': 0.18518614832240748, 'out_of_rail_velocity': 56.965110051773856, 'max_velocity': 356.95887582557793, 'apogee_time': 20.076887620728723, 'apogee_altitude': 2626.217458879881, 'apogee_x': 78.50120759462231, 'apogee_y': -68.99799693668153, 'impact_time': 203.84579622384427, 'impact_x': 631.6451115027979, 'impact_y': 415.0618687800154, 'impact_velocity': -4.028776072126422, 'initial_static_margin': 2.051863883566436, 'out_of_rail_static_margin': 2.0965519662700087, 'out_of_rail_stability_margin': 2.105396857648263, 'final_static_margin': 2.4004417961614037, 'number_of_events': 2, 'execution_time': 9.75, 'drogue_triggerTime': 20.080000000000002, 'drogue_inflated_time': 20.080000000000002, 'drogue_inflated_velocity': 3.89453066165356}
{'out_of_rail_time': 0.2093573013176211, 'out_of_rail_velocity': 50.395323429129256, 'max_velocity': 352.68048990038244, 'apogee_time': 21.385852863929422, 'apogee_altitude': 2893.8738839539524, 'apogee_x': 70.12624519736683, 'apogee_y': -39.52208634242116, 'impact_time': 206.8394972016025, 'impact_x': 402.99833404531387, 'impact_y': 107.83412027139515, 'impact_velocity': -4.20384603858167, 'initial_static_margin': 2.1704282178675, 'out_of_rail_static_margin': 2.212847450380414, 'out_of_rail_stability_margin': 2.2191863723586613, 'final_static_margin': 2.5432657413529434, 'number_of_events': 2, 'execution_time': 8.359375, 'drogue_triggerTime': 21.39, 'drogue_inflated_time': 21.39, 'drogue_inflated_velocity': 3.0081796269664056}
{'out_of_rail_time': 0.22799891349309367, 'out_of_rail_velocity': 46.25577407589517, 'max_velocity': 334.4649364483269, 'apogee_time': 20.789982203851366, 'apogee_altitude': 2731.1648131730567, 'apogee_x': 61.666131126092104, 'apogee_y': -116.27221778679748, 'impact_time': 209.12994627808368, 'impact_x': 449.7083589867668, 'impact_y': 327.91183877652696, 'impact_velocity': -4.00454919574078, 'initial_static_margin': 2.1247951233818534, 'out_of_rail_static_margin': 2.1633827767949763, 'out_of_rail_stability_margin': 2.1692440672433606, 'final_static_margin': 2.4929400746348294, 'number_of_events': 2, 'execution_time': 8.359375, 'drogue_triggerTime': 20.79, 'drogue_inflated_time': 20.79, 'drogue_inflated_velocity': 4.056141946422904}
{'out_of_rail_time': 0.2365777174896241, 'out_of_rail_velocity': 44.54161691673581, 'max_velocity': 327.5826498089641, 'apogee_time': 20.44980313532581, 'apogee_altitude': 2647.7071932395197, 'apogee_x': -62.55875297710691, 'apogee_y': -191.7050974631451, 'impact_time': 213.34474698468767, 'impact_x': 617.7635951483987, 'impact_y': 599.3653641673998, 'impact_velocity': -3.89844416547494, 'initial_static_margin': 2.0700668671092375, 'out_of_rail_static_margin': 2.1072774718007303, 'out_of_rail_stability_margin': 2.1126562944780285, 'final_static_margin': 2.4358187469430206, 'number_of_events': 2, 'execution_time': 7.953125, 'drogue_triggerTime': 20.45, 'drogue_inflated_time': 20.45, 'drogue_inflated_velocity': 5.153864227799324}
{'out_of_rail_time': 0.24039459456457526, 'out_of_rail_velocity': 43.86377482072933, 'max_velocity': 332.9002884757902, 'apogee_time': 21.30329222143259, 'apogee_altitude': 2834.1152329493557, 'apogee_x': 44.60384939524058, 'apogee_y': -80.36462782849065, 'impact_time': 207.79298784229076, 'impact_x': 449.9116828605148, 'impact_y': 226.9007746107078, 'impact_velocity': -4.186507468652062, 'initial_static_margin': 1.9887559073184662, 'out_of_rail_static_margin': 2.0239363308901543, 'out_of_rail_stability_margin': 2.028958660452064, 'final_static_margin': 2.3381017787442464, 'number_of_events': 2, 'execution_time': 5.421875, 'drogue_triggerTime': 21.31, 'drogue_inflated_time': 21.31, 'drogue_inflated_velocity': 2.9648251227571945}

{'out_of_rail_time': 0.20975372662536843, 'out_of_rail_velocity': 50.261978878750014, 'max_velocity': 349.4524632182445, 'apogee_time': 21.198532793515355, 'apogee_altitude': 2842.884072668204, 'apogee_x': 152.43276627916683, 'apogee_y': -50.56742526117022, 'impact_time': 208.46458342140073, 'impact_x': 712.8331020538194, 'impact_y': 132.61570351970934, 'impact_velocity': -4.207405008018444, 'initial_static_margin': 2.1294718044616863, 'out_of_rail_static_margin': 2.1702300047701093, 'out_of_rail_stability_margin': 2.176833975987385, 'final_static_margin': 2.4870548628913887, 'number_of_events': 2, 'execution_time': 8.96875, 'drogue_triggerTime': 21.2, 'drogue_inflated_time': 21.2, 'drogue_inflated_velocity': 6.0468478249031365}
{'out_of_rail_time': 0.20998671611336991, 'out_of_rail_velocity': 50.21321249418968, 'max_velocity': 355.1244715043909, 'apogee_time': 21.73729460672412, 'apogee_altitude': 2970.3321601250777, 'apogee_x': 40.74553106573955, 'apogee_y': -122.97458180320548, 'impact_time': 201.70323240773254, 'impact_x': 425.7630188846661, 'impact_y': 369.3967085985603, 'impact_velocity': -4.404097905046767, 'initial_static_margin': 2.025580707759184, 'out_of_rail_static_margin': 2.068117155226375, 'out_of_rail_stability_margin': 2.0743006860052975, 'final_static_margin': 2.3997104966309686, 'number_of_events': 2, 'execution_time': 8.421875, 'drogue_triggerTime': 21.740000000000002, 'drogue_inflated_time': 21.740000000000002, 'drogue_inflated_velocity': 3.6526414041322246}
{'out_of_rail_time': 0.23351389381963897, 'out_of_rail_velocity': 45.15698591434478, 'max_velocity': 325.099377725915, 'apogee_time': 20.178059085034235, 'apogee_altitude': 2591.6012035754115, 'apogee_x': -8.800442698128876, 'apogee_y': -51.296019599400786, 'impact_time': 212.96910208511076, 'impact_x': 365.6753033993825, 'impact_y': 197.43422667949488, 'impact_velocity': -3.9404557410239396, 'initial_static_margin': 1.934989637469792, 'out_of_rail_static_margin': 1.9728113012136734, 'out_of_rail_stability_margin': 1.9786774866668686, 'final_static_margin': 2.3010835212886196, 'number_of_events': 2, 'execution_time': 7.375, 'drogue_triggerTime': 20.18, 'drogue_inflated_time': 20.18, 'drogue_inflated_velocity': 1.3254155555890998}
{'out_of_rail_time': 0.22855153286875568, 'out_of_rail_velocity': 46.18001985521518, 'max_velocity': 340.4269022636418, 'apogee_time': 21.395598836743588, 'apogee_altitude': 2870.21255807428, 'apogee_x': 76.86069022501553, 'apogee_y': -73.64861936227669, 'impact_time': 208.80665477763165, 'impact_x': 617.6221935577865, 'impact_y': 188.57210246689738, 'impact_velocity': -4.171226883567462, 'initial_static_margin': 2.115320768799392, 'out_of_rail_static_margin': 2.1535896835125916, 'out_of_rail_stability_margin': 2.15913778630617, 'final_static_margin': 2.4808630355654087, 'number_of_events': 2, 'execution_time': 10.546875, 'drogue_triggerTime': 21.400000000000002, 'drogue_inflated_time': 21.400000000000002, 'drogue_inflated_velocity': 3.897009753364765}
{'out_of_rail_time': 0.21604766984841078, 'out_of_rail_velocity': 48.84481620295336, 'max_velocity': 330.0151410233122, 'apogee_time': 19.531790369508865, 'apogee_altitude': 2470.490897136075, 'apogee_x': 131.71816918928144, 'apogee_y': -60.70259712476737, 'impact_time': 212.81908954055785, 'impact_x': 446.8526193698043, 'impact_y': 205.48356182559257, 'impact_velocity': -3.798716793785598, 'initial_static_margin': 1.9867733358088935, 'out_of_rail_static_margin': 2.028872611591394, 'out_of_rail_stability_margin': 2.035898027955229, 'final_static_margin': 2.36633217421067, 'number_of_events': 2, 'execution_time': 6.203125, 'drogue_triggerTime': 19.54, 'drogue_inflated_time': 19.54, 'drogue_inflated_velocity': 5.267487068896088}
Completed 100 iterations successfully. Total CPU time: 0.078125 s. Total wall time: 75.11492347717285 s
